ID,City,Type_of_restaurant,Restaurant_rating,Dine_in_peak_flag,Machine_breakdown_flag,Festival,Weatherconditions,Road_traffic_density,Restaurant_load,Number_of_delivery_partners_nearby,multiple_deliveries,Distance_km,Dynamic_Surge_Multiplier,Order_Date,Time_Orderd,Time_Order_picked,Kitchen_Prep_Time (min),Time_taken (min),hour_of_day,day_of_week,is_weekend,travel_time_total,first_mile_frac,first_mile_time,last_mile_time
DEL51950,Delhi,Cloud Kitchen,4.03,0,0,0,Rainy,Medium,11,10,2,3.09,1.3,2025-01-18,08:46:00,09:39:00,33,69,8,5,1,36,0.4,14.4,21.599999999999998
DEL51951,Mumbai,Home Kitchen,3.99,0,0,0,Sunny,Low,9,18,1,11.56,1.0,2025-02-11,15:50:00,16:44:00,44,81,15,1,0,37,0.4,14.8,22.2
DEL51952,Chennai,Cloud Kitchen,4.07,0,0,0,Sunny,Medium,12,9,0,8.99,1.0,2025-01-09,21:38:00,22:33:00,44,70,21,3,0,26,0.4,10.4,15.6
DEL51953,Delhi,Dine-in,4.41,0,0,0,Rainy,Jam,13,15,0,3.45,1.7,2025-02-23,17:08:00,17:49:00,36,62,17,6,1,26,0.4,10.4,15.6
DEL51954,Hyderabad,Cloud Kitchen,4.04,0,0,0,Sunny,Jam,14,9,0,14.15,1.4,2025-02-24,10:26:00,11:04:00,27,123,10,0,0,96,0.4,38.400000000000006,57.599999999999994
DEL51955,Delhi,Dine-in,4.17,1,0,0,Sunny,Medium,12,13,0,7.07,1.2,2025-03-30,13:21:00,14:23:00,50,76,13,6,1,26,0.4,10.4,15.6
DEL51956,Mumbai,Cloud Kitchen,4.6,0,0,0,Cloudy,Medium,11,13,0,2.66,1.0,2025-03-12,21:33:00,22:12:00,32,45,21,2,0,13,0.4,5.2,7.8
DEL51957,Kolkata,Dine-in,4.3,0,0,0,Cloudy,Medium,16,14,0,1.59,1.3,2025-03-15,11:10:00,11:59:00,43,52,11,5,1,9,0.4,3.6,5.3999999999999995
DEL51958,Pune,Dine-in,3.79,0,0,0,Sunny,Low,12,18,0,3.19,1.0,2025-03-18,18:02:00,18:52:00,45,56,18,1,0,11,0.4,4.4,6.6
DEL51959,Delhi,Home Kitchen,4.21,0,0,0,Sunny,Low,10,16,0,13.16,1.0,2025-02-05,01:47:00,02:30:00,38,69,1,2,0,31,0.4,12.4,18.599999999999998
DEL51960,Pune,Cloud Kitchen,4.49,0,0,0,Cloudy,Low,10,10,1,6.87,1.0,2025-03-10,11:00:00,11:36:00,21,56,11,0,0,35,0.4,14.0,21.0
DEL51961,Kolkata,Dine-in,4.02,1,0,0,Sunny,Medium,6,15,0,1.88,1.2,2025-01-09,13:10:00,14:13:00,53,66,13,3,0,13,0.4,5.2,7.8
DEL51962,Mumbai,Dine-in,3.87,1,0,0,Sunny,Medium,8,12,0,2.37,1.2,2025-01-01,13:47:00,14:38:00,38,55,13,2,0,17,0.4,6.800000000000001,10.2
DEL51963,Chennai,Cloud Kitchen,4.4,0,0,0,Stormy,Low,14,16,0,2.63,1.3,2025-01-20,05:21:00,06:09:00,43,57,5,0,0,14,0.4,5.6000000000000005,8.4
DEL51964,Mumbai,Dine-in,4.39,0,0,0,Cloudy,High,13,11,0,11.54,1.4,2025-01-18,03:56:00,04:37:00,32,79,3,5,1,47,0.4,18.8,28.2
DEL51965,Hyderabad,Cloud Kitchen,3.97,0,0,1,Sunny,High,14,15,1,6.44,1.9,2025-03-14,20:09:00,20:52:00,33,68,20,4,0,35,0.4,14.0,21.0
DEL51966,Chennai,Dine-in,4.39,0,0,0,Rainy,Medium,4,12,2,12.36,1.3,2025-02-19,00:56:00,01:43:00,29,90,0,2,0,61,0.4,24.400000000000002,36.6
DEL51967,Mumbai,Cloud Kitchen,3.88,0,0,0,Sunny,Medium,6,10,0,5.43,1.0,2025-03-12,21:21:00,22:02:00,31,50,21,2,0,19,0.4,7.6000000000000005,11.4
DEL51968,Delhi,Cloud Kitchen,4.5,0,0,0,Rainy,Medium,10,9,0,12.95,1.3,2025-02-02,01:41:00,02:13:00,21,64,1,6,1,43,0.4,17.2,25.8
DEL51969,Delhi,Dine-in,4.33,0,0,0,Cloudy,High,7,5,1,10.71,1.4,2025-01-10,01:31:00,02:32:00,41,101,1,4,0,60,0.4,24.0,36.0
DEL51970,Bangalore,Cloud Kitchen,4.02,0,0,0,Sunny,Low,8,7,1,10.65,1.0,2025-01-24,07:20:00,08:04:00,26,66,7,4,0,40,0.4,16.0,24.0
DEL51971,Chennai,Home Kitchen,3.42,0,0,0,Sunny,High,7,21,2,9.82,1.4,2025-02-23,13:09:00,14:23:00,59,121,13,6,1,62,0.4,24.8,37.199999999999996
DEL51972,Delhi,Home Kitchen,3.68,0,0,0,Sunny,Medium,6,18,0,7.93,1.0,2025-01-06,17:28:00,18:17:00,44,68,17,0,0,24,0.4,9.600000000000001,14.399999999999999
DEL51973,Kolkata,Home Kitchen,4.25,0,0,1,Sunny,Medium,18,9,0,13.21,1.8,2025-01-26,05:42:00,06:20:00,27,64,5,6,1,37,0.4,14.8,22.2
DEL51974,Hyderabad,Home Kitchen,4.38,0,0,0,Cloudy,High,10,23,0,5.81,1.4,2025-01-10,11:19:00,12:07:00,43,71,11,4,0,28,0.4,11.200000000000001,16.8
DEL51975,Pune,Home Kitchen,4.41,0,0,0,Sunny,Low,7,14,1,13.1,1.0,2025-01-16,05:14:00,06:13:00,48,89,5,3,0,41,0.4,16.400000000000002,24.599999999999998
DEL51976,Delhi,Dine-in,4.07,0,0,0,Sunny,High,18,13,0,4.9,1.7,2025-03-22,04:41:00,05:24:00,36,57,4,5,1,21,0.4,8.4,12.6
DEL51977,Mumbai,Dine-in,3.42,0,0,0,Sunny,Low,13,7,2,8.92,1.0,2025-02-17,03:40:00,04:48:00,45,94,3,0,0,49,0.4,19.6,29.4
DEL51978,Hyderabad,Dine-in,4.2,0,0,0,Sunny,Medium,7,15,0,4.4,1.0,2025-01-08,03:04:00,03:35:00,26,39,3,2,0,13,0.4,5.2,7.8
DEL51979,Mumbai,Cloud Kitchen,3.52,0,0,0,Rainy,Low,4,9,1,11.82,1.3,2025-03-31,00:49:00,01:31:00,26,87,0,0,0,61,0.4,24.400000000000002,36.6
DEL51980,Hyderabad,Home Kitchen,4.53,0,0,0,Sunny,Medium,9,24,0,12.31,1.0,2025-02-05,21:56:00,22:25:00,24,50,21,2,0,26,0.4,10.4,15.6
DEL51981,Pune,Home Kitchen,4.34,0,0,0,Sunny,Medium,7,16,1,12.84,1.0,2025-03-17,18:12:00,19:01:00,39,75,18,0,0,36,0.4,14.4,21.599999999999998
DEL51982,Chennai,Cloud Kitchen,4.07,0,0,0,Rainy,Low,9,13,0,13.7,1.3,2025-03-07,08:36:00,09:23:00,40,86,8,4,0,46,0.4,18.400000000000002,27.599999999999998
DEL51983,Bangalore,Cloud Kitchen,4.41,0,0,0,Sunny,Medium,9,6,0,6.16,1.0,2025-02-26,07:23:00,08:07:00,30,55,7,2,0,25,0.4,10.0,15.0
DEL51984,Kolkata,Dine-in,3.49,0,0,0,Cloudy,Medium,10,9,1,5.32,1.0,2025-03-31,23:56:00,00:52:00,40,73,23,0,0,33,0.4,13.200000000000001,19.8
DEL51985,Hyderabad,Cloud Kitchen,4.11,0,0,0,Rainy,High,15,2,2,6.09,2.2,2025-03-06,18:43:00,19:52:00,41,102,18,3,0,61,0.4,24.400000000000002,36.6
DEL51986,Pune,Cloud Kitchen,3.96,0,0,0,Sunny,High,13,9,1,8.67,1.4,2025-03-13,08:38:00,09:21:00,27,76,8,3,0,49,0.4,19.6,29.4
DEL51987,Chennai,Dine-in,4.45,0,0,0,Sunny,Medium,9,9,1,11.09,1.0,2025-01-01,17:30:00,18:22:00,36,78,17,2,0,42,0.4,16.8,25.2
DEL51988,Kolkata,Dine-in,4.07,0,0,0,Rainy,Medium,15,10,0,7.71,1.3,2025-02-18,05:56:00,06:44:00,38,74,5,1,0,36,0.4,14.4,21.599999999999998
DEL51989,Hyderabad,Dine-in,3.91,0,0,0,Sunny,Medium,7,7,2,9.52,1.0,2025-01-09,07:42:00,08:36:00,31,85,7,3,0,54,0.4,21.6,32.4
DEL51990,Chennai,Dine-in,3.97,0,0,0,Rainy,High,8,15,0,11.38,1.7,2025-03-07,22:45:00,23:22:00,32,102,22,4,0,70,0.4,28.0,42.0
DEL51991,Hyderabad,Dine-in,4.33,1,0,0,Cloudy,Low,9,12,1,9.62,1.2,2025-01-18,13:07:00,14:03:00,38,76,13,5,1,38,0.4,15.200000000000001,22.8
DEL51992,Pune,Cloud Kitchen,3.8,0,0,0,Cloudy,Medium,8,12,2,9.57,1.0,2025-01-05,19:59:00,20:49:00,32,77,19,6,1,45,0.4,18.0,27.0
DEL51993,Bangalore,Dine-in,4.6,0,0,0,Sunny,Low,16,20,2,2.01,1.3,2025-02-17,18:38:00,19:22:00,29,55,18,0,0,26,0.4,10.4,15.6
DEL51994,Kolkata,Home Kitchen,4.51,0,0,0,Stormy,Medium,9,12,1,12.37,1.3,2025-03-10,05:34:00,06:30:00,43,90,5,0,0,47,0.4,18.8,28.2
DEL51995,Delhi,Cloud Kitchen,4.14,0,0,0,Cloudy,Medium,10,24,0,13.59,1.0,2025-03-03,07:25:00,07:58:00,28,66,7,0,0,38,0.4,15.200000000000001,22.8
DEL51996,Pune,Dine-in,3.78,0,0,0,Sunny,Medium,8,18,0,10.87,1.0,2025-01-17,17:33:00,18:10:00,32,63,17,4,0,31,0.4,12.4,18.599999999999998
DEL51997,Kolkata,Cloud Kitchen,3.77,0,0,0,Stormy,High,15,13,1,12.22,1.7,2025-02-10,07:37:00,08:22:00,33,99,7,0,0,66,0.4,26.400000000000002,39.6
DEL51998,Chennai,Dine-in,3.77,0,0,0,Cloudy,Low,7,8,0,6.0,1.0,2025-03-04,02:26:00,03:18:00,40,62,2,1,0,22,0.4,8.8,13.2
DEL51999,Delhi,Dine-in,3.89,1,0,0,Sunny,Low,8,14,0,5.59,1.2,2025-01-10,14:38:00,15:41:00,52,73,14,4,0,21,0.4,8.4,12.6
DEL52000,Pune,Dine-in,3.99,0,0,0,Sunny,High,12,5,0,3.87,1.4,2025-03-03,01:45:00,02:37:00,37,65,1,0,0,28,0.4,11.200000000000001,16.8
DEL52001,Mumbai,Dine-in,4.42,1,0,0,Stormy,Low,13,10,1,6.1,1.5,2025-02-20,21:06:00,22:08:00,42,83,21,3,0,41,0.4,16.400000000000002,24.599999999999998
DEL52002,Mumbai,Cloud Kitchen,3.88,0,0,0,Rainy,High,4,9,0,14.63,1.7,2025-03-11,17:33:00,18:16:00,32,103,17,1,0,71,0.4,28.400000000000002,42.6
DEL52003,Bangalore,Cloud Kitchen,4.54,0,0,0,Rainy,Low,12,21,0,10.15,1.3,2025-02-23,21:27:00,21:58:00,26,56,21,6,1,30,0.4,12.0,18.0
DEL52004,Delhi,Home Kitchen,4.1,0,0,0,Cloudy,High,11,9,1,4.46,1.4,2025-02-16,02:02:00,03:03:00,45,78,2,6,1,33,0.4,13.200000000000001,19.8
DEL52005,Mumbai,Cloud Kitchen,3.93,0,0,0,Rainy,Jam,16,12,0,5.28,2.0,2025-03-18,23:58:00,00:44:00,38,78,23,1,0,40,0.4,16.0,24.0
DEL52006,Bangalore,Dine-in,3.44,0,0,0,Rainy,Low,12,10,0,11.4,1.3,2025-03-31,23:22:00,00:17:00,45,83,23,0,0,38,0.4,15.200000000000001,22.8
DEL52007,Mumbai,Dine-in,4.17,0,0,0,Cloudy,High,11,18,1,11.58,1.4,2025-02-28,11:49:00,12:28:00,29,82,11,4,0,53,0.4,21.200000000000003,31.799999999999997
DEL52008,Mumbai,Dine-in,3.73,0,0,0,Sunny,High,16,19,1,5.5,1.7,2025-02-08,17:00:00,17:58:00,48,84,17,5,1,36,0.4,14.4,21.599999999999998
DEL52009,Hyderabad,Dine-in,4.69,0,0,0,Sunny,High,10,10,0,7.24,1.4,2025-02-17,00:51:00,01:26:00,25,64,0,0,0,39,0.4,15.600000000000001,23.4
DEL52010,Hyderabad,Cloud Kitchen,4.15,0,0,0,Rainy,Medium,12,14,0,10.18,1.3,2025-01-13,05:02:00,05:35:00,27,58,5,0,0,31,0.4,12.4,18.599999999999998
DEL52011,Chennai,Cloud Kitchen,3.45,0,0,0,Rainy,High,8,18,0,8.85,1.7,2025-02-06,21:08:00,21:42:00,29,70,21,3,0,41,0.4,16.400000000000002,24.599999999999998
DEL52012,Chennai,Cloud Kitchen,4.55,0,0,0,Sunny,Low,8,9,0,6.55,1.0,2025-02-11,16:26:00,17:11:00,34,61,16,1,0,27,0.4,10.8,16.2
DEL52013,Hyderabad,Cloud Kitchen,3.84,0,0,0,Rainy,High,11,18,1,14.42,1.7,2025-03-03,01:20:00,01:55:00,25,108,1,0,0,83,0.4,33.2,49.8
DEL52014,Bangalore,Dine-in,4.04,0,0,0,Rainy,Low,8,16,1,4.42,1.3,2025-02-10,04:23:00,05:13:00,40,67,4,0,0,27,0.4,10.8,16.2
DEL52015,Delhi,Dine-in,4.24,0,0,0,Cloudy,Medium,7,15,0,13.58,1.0,2025-02-02,22:27:00,23:14:00,42,70,22,6,1,28,0.4,11.200000000000001,16.8
DEL52016,Pune,Cloud Kitchen,4.15,0,0,0,Sunny,Medium,9,17,0,3.67,1.0,2025-01-24,06:30:00,07:12:00,37,49,6,4,0,12,0.4,4.800000000000001,7.199999999999999
DEL52017,Hyderabad,Dine-in,4.9,0,0,1,Sunny,Medium,15,3,0,7.28,2.0,2025-03-14,08:36:00,09:29:00,36,65,8,4,0,29,0.4,11.600000000000001,17.4
DEL52018,Delhi,Cloud Kitchen,3.43,0,0,0,Sunny,Medium,9,22,2,14.44,1.0,2025-03-22,18:46:00,19:33:00,32,90,18,5,1,58,0.4,23.200000000000003,34.8
DEL52019,Kolkata,Cloud Kitchen,4.17,0,0,0,Sunny,Medium,10,6,1,2.87,1.0,2025-01-04,22:34:00,23:16:00,23,52,22,5,1,29,0.4,11.600000000000001,17.4
DEL52020,Pune,Home Kitchen,4.57,0,0,0,Cloudy,Low,6,22,0,7.41,1.0,2025-02-11,08:45:00,09:30:00,40,60,8,1,0,20,0.4,8.0,12.0
DEL52021,Bangalore,Home Kitchen,4.07,0,0,0,Sunny,Medium,10,13,0,4.72,1.0,2025-01-12,14:02:00,14:49:00,40,56,14,6,1,16,0.4,6.4,9.6
DEL52022,Mumbai,Cloud Kitchen,3.73,0,0,0,Sunny,Medium,13,15,2,10.05,1.0,2025-03-24,00:24:00,01:27:00,48,91,0,0,0,43,0.4,17.2,25.8
DEL52023,Chennai,Home Kitchen,4.55,0,0,0,Cloudy,Medium,6,5,2,4.62,1.0,2025-01-25,19:07:00,20:11:00,39,80,19,5,1,41,0.4,16.400000000000002,24.599999999999998
DEL52024,Bangalore,Cloud Kitchen,4.04,0,0,0,Sunny,Low,8,10,0,6.96,1.0,2025-03-26,03:50:00,04:29:00,29,56,3,2,0,27,0.4,10.8,16.2
DEL52025,Bangalore,Dine-in,3.87,1,0,0,Sunny,High,6,24,0,3.65,1.6,2025-01-09,14:32:00,15:26:00,44,69,14,3,0,25,0.4,10.0,15.0
DEL52026,Chennai,Cloud Kitchen,4.16,0,0,0,Sunny,Low,11,20,0,14.02,1.0,2025-01-01,17:25:00,18:04:00,34,67,17,2,0,33,0.4,13.200000000000001,19.8
DEL52027,Hyderabad,Home Kitchen,4.39,0,0,0,Sunny,Medium,11,10,1,4.44,1.0,2025-03-29,17:38:00,18:37:00,44,71,17,5,1,27,0.4,10.8,16.2
DEL52028,Delhi,Dine-in,3.98,0,0,0,Cloudy,Low,10,12,0,12.58,1.0,2025-01-01,22:28:00,23:19:00,43,76,22,2,0,33,0.4,13.200000000000001,19.8
DEL52029,Bangalore,Dine-in,4.54,0,0,0,Rainy,Low,9,3,1,6.86,1.8,2025-02-28,03:08:00,03:59:00,29,79,3,4,0,50,0.4,20.0,30.0
DEL52030,Hyderabad,Dine-in,4.22,0,0,0,Sunny,Medium,12,21,0,13.86,1.0,2025-01-29,02:19:00,03:11:00,47,76,2,2,0,29,0.4,11.600000000000001,17.4
DEL52031,Hyderabad,Home Kitchen,3.93,0,0,0,Stormy,Jam,10,6,0,1.6,1.7,2025-03-19,03:14:00,04:14:00,46,70,3,2,0,24,0.4,9.600000000000001,14.399999999999999
DEL52032,Kolkata,Dine-in,4.27,0,0,0,Cloudy,High,10,6,0,12.79,1.4,2025-01-13,05:34:00,06:28:00,40,105,5,0,0,65,0.4,26.0,39.0
DEL52033,Pune,Dine-in,4.12,1,0,0,Stormy,Medium,7,20,1,6.7,1.5,2025-02-16,20:07:00,20:48:00,26,61,20,6,1,35,0.4,14.0,21.0
DEL52034,Mumbai,Dine-in,3.57,1,0,0,Cloudy,Low,11,24,1,2.17,1.2,2025-01-03,21:03:00,22:27:00,69,93,21,4,0,24,0.4,9.600000000000001,14.399999999999999
DEL52035,Chennai,Dine-in,4.72,0,0,0,Rainy,High,7,9,2,7.51,1.7,2025-01-07,18:27:00,19:25:00,37,109,18,1,0,72,0.4,28.8,43.199999999999996
DEL52036,Chennai,Dine-in,4.7,1,0,0,Cloudy,High,11,9,0,2.41,1.6,2025-02-26,12:13:00,13:13:00,44,67,12,2,0,23,0.4,9.200000000000001,13.799999999999999
DEL52037,Pune,Cloud Kitchen,4.12,0,0,0,Stormy,Jam,7,12,0,13.43,1.7,2025-02-05,03:45:00,04:31:00,38,161,3,2,0,123,0.4,49.2,73.8
DEL52038,Chennai,Home Kitchen,4.38,0,0,0,Rainy,High,14,19,1,7.77,1.7,2025-03-24,16:04:00,16:44:00,30,81,16,0,0,51,0.4,20.400000000000002,30.599999999999998
DEL52039,Kolkata,Cloud Kitchen,4.0,0,1,0,Sunny,Low,13,7,0,14.21,1.0,2025-02-07,16:07:00,17:32:00,72,109,16,4,0,37,0.4,14.8,22.2
DEL52040,Kolkata,Cloud Kitchen,4.22,0,0,0,Rainy,Medium,8,8,0,9.98,1.3,2025-02-19,02:49:00,03:40:00,39,80,2,2,0,41,0.4,16.400000000000002,24.599999999999998
DEL52041,Delhi,Cloud Kitchen,3.85,0,1,0,Stormy,High,11,10,2,6.53,1.7,2025-03-27,10:42:00,11:36:00,34,89,10,3,0,55,0.4,22.0,33.0
DEL52042,Bangalore,Cloud Kitchen,4.57,0,0,0,Sunny,Medium,10,21,0,2.43,1.0,2025-01-05,19:20:00,19:57:00,32,42,19,6,1,10,0.4,4.0,6.0
DEL52043,Delhi,Home Kitchen,3.7,0,0,0,Sunny,Medium,10,17,0,1.5,1.0,2025-03-09,14:53:00,15:50:00,52,60,14,6,1,8,0.4,3.2,4.8
DEL52044,Hyderabad,Dine-in,4.18,0,0,0,Rainy,Medium,5,16,1,12.87,1.3,2025-01-11,03:02:00,03:35:00,23,74,3,5,1,51,0.4,20.400000000000002,30.599999999999998
DEL52045,Hyderabad,Cloud Kitchen,4.21,0,0,0,Rainy,Jam,9,20,1,1.48,1.7,2025-02-04,11:08:00,11:41:00,23,48,11,1,0,25,0.4,10.0,15.0
DEL52046,Bangalore,Dine-in,4.05,0,0,0,Sunny,High,13,17,1,7.97,1.4,2025-03-05,09:51:00,10:44:00,43,84,9,2,0,41,0.4,16.400000000000002,24.599999999999998
DEL52047,Bangalore,Cloud Kitchen,3.67,0,0,0,Cloudy,High,12,22,0,3.86,1.4,2025-02-20,05:06:00,05:44:00,33,53,5,3,0,20,0.4,8.0,12.0
DEL52048,Bangalore,Cloud Kitchen,3.95,0,0,0,Rainy,High,7,12,1,4.98,1.7,2025-02-09,13:32:00,14:21:00,36,73,13,6,1,37,0.4,14.8,22.2
DEL52049,Mumbai,Cloud Kitchen,4.26,0,0,0,Rainy,Jam,11,5,1,7.73,1.7,2025-01-20,04:19:00,05:10:00,31,110,4,0,0,79,0.4,31.6,47.4
DEL52050,Bangalore,Home Kitchen,3.67,0,0,0,Rainy,High,15,4,2,5.26,2.2,2025-03-31,04:36:00,06:04:00,62,117,4,0,0,55,0.4,22.0,33.0
DEL52051,Kolkata,Cloud Kitchen,4.32,0,0,0,Sunny,Medium,13,6,2,6.78,1.0,2025-02-03,16:40:00,17:36:00,32,78,16,0,0,46,0.4,18.400000000000002,27.599999999999998
DEL52052,Delhi,Cloud Kitchen,4.19,0,0,0,Sunny,Medium,9,14,2,13.48,1.0,2025-03-16,07:13:00,07:55:00,26,77,7,6,1,51,0.4,20.400000000000002,30.599999999999998
DEL52053,Mumbai,Cloud Kitchen,3.99,0,0,0,Sunny,Medium,8,14,0,3.27,1.0,2025-01-23,18:35:00,19:03:00,22,34,18,3,0,12,0.4,4.800000000000001,7.199999999999999
DEL52054,Mumbai,Cloud Kitchen,4.18,0,0,0,Rainy,Medium,8,8,2,14.37,1.3,2025-03-18,13:28:00,14:23:00,33,104,13,1,0,71,0.4,28.400000000000002,42.6
DEL52055,Chennai,Dine-in,4.37,0,0,0,Stormy,High,6,18,1,11.84,1.7,2025-03-08,01:17:00,02:01:00,34,116,1,5,1,82,0.4,32.800000000000004,49.199999999999996
DEL52056,Pune,Cloud Kitchen,4.19,0,0,0,Rainy,Low,8,17,0,5.02,1.3,2025-01-13,21:04:00,21:33:00,24,41,21,0,0,17,0.4,6.800000000000001,10.2
DEL52057,Delhi,Dine-in,4.05,0,0,0,Sunny,Medium,7,24,1,1.64,1.0,2025-02-10,04:29:00,05:05:00,26,43,4,0,0,17,0.4,6.800000000000001,10.2
DEL52058,Hyderabad,Home Kitchen,4.17,0,0,0,Sunny,Medium,11,22,0,9.73,1.0,2025-02-15,06:11:00,07:02:00,46,74,6,5,1,28,0.4,11.200000000000001,16.8
DEL52059,Chennai,Cloud Kitchen,3.95,0,0,0,Cloudy,Medium,6,5,0,9.72,1.0,2025-02-07,19:16:00,19:47:00,16,50,19,4,0,34,0.4,13.600000000000001,20.4
DEL52060,Mumbai,Home Kitchen,4.09,0,0,0,Sunny,Low,12,10,0,7.84,1.0,2025-02-19,12:20:00,13:06:00,36,65,12,2,0,29,0.4,11.600000000000001,17.4
DEL52061,Delhi,Cloud Kitchen,4.02,0,0,0,Stormy,Medium,9,6,0,8.68,1.3,2025-02-03,14:41:00,15:26:00,31,66,14,0,0,35,0.4,14.0,21.0
DEL52062,Kolkata,Cloud Kitchen,4.18,0,0,1,Stormy,Medium,15,6,2,11.35,1.8,2025-01-14,22:50:00,23:52:00,38,98,22,1,0,60,0.4,24.0,36.0
DEL52063,Kolkata,Dine-in,4.28,0,0,0,Sunny,Low,9,12,0,11.0,1.0,2025-01-27,09:15:00,10:02:00,39,73,9,0,0,34,0.4,13.600000000000001,20.4
DEL52064,Chennai,Dine-in,4.33,0,0,0,Stormy,Low,11,7,0,3.46,1.3,2025-02-05,04:28:00,05:17:00,36,61,4,2,0,25,0.4,10.0,15.0
DEL52065,Pune,Dine-in,4.09,0,0,0,Cloudy,Low,10,17,0,8.37,1.0,2025-02-01,03:27:00,04:06:00,34,53,3,5,1,19,0.4,7.6000000000000005,11.4
DEL52066,Kolkata,Home Kitchen,4.06,0,0,0,Rainy,Medium,12,7,0,3.36,1.3,2025-01-07,05:29:00,06:36:00,54,79,5,1,0,25,0.4,10.0,15.0
DEL52067,Delhi,Home Kitchen,4.21,0,0,0,Sunny,Jam,7,18,2,5.41,1.4,2025-02-03,03:26:00,04:27:00,46,92,3,0,0,46,0.4,18.400000000000002,27.599999999999998
DEL52068,Kolkata,Cloud Kitchen,3.98,0,0,0,Sunny,High,9,23,0,2.61,1.4,2025-02-07,16:01:00,16:28:00,22,37,16,4,0,15,0.4,6.0,9.0
DEL52069,Delhi,Dine-in,4.9,0,0,0,Rainy,Low,13,16,0,12.11,1.3,2025-03-16,01:12:00,01:55:00,38,85,1,6,1,47,0.4,18.8,28.2
DEL52070,Pune,Dine-in,3.99,0,0,0,Sunny,High,12,21,0,4.93,1.4,2025-03-16,16:46:00,17:27:00,36,55,16,6,1,19,0.4,7.6000000000000005,11.4
DEL52071,Delhi,Dine-in,4.32,0,0,0,Sunny,Medium,11,20,0,13.37,1.0,2025-03-20,04:09:00,04:40:00,26,54,4,3,0,28,0.4,11.200000000000001,16.8
DEL52072,Mumbai,Dine-in,3.7,0,0,0,Sunny,Low,6,19,0,4.84,1.0,2025-01-18,01:15:00,02:06:00,46,63,1,5,1,17,0.4,6.800000000000001,10.2
DEL52073,Chennai,Cloud Kitchen,4.39,0,0,0,Sunny,Medium,11,21,1,12.26,1.0,2025-02-24,13:14:00,13:49:00,25,60,13,0,0,35,0.4,14.0,21.0
DEL52074,Kolkata,Cloud Kitchen,4.01,0,0,0,Sunny,Low,10,7,0,8.71,1.0,2025-01-15,14:40:00,15:28:00,35,63,14,2,0,28,0.4,11.200000000000001,16.8
DEL52075,Bangalore,Cloud Kitchen,3.72,0,0,0,Rainy,High,9,20,1,7.44,1.7,2025-03-11,23:40:00,00:17:00,27,71,23,1,0,44,0.4,17.6,26.4
DEL52076,Mumbai,Cloud Kitchen,4.82,0,0,0,Cloudy,High,11,17,0,4.99,1.4,2025-01-27,21:33:00,22:01:00,23,48,21,0,0,25,0.4,10.0,15.0
DEL52077,Kolkata,Dine-in,4.17,1,0,0,Sunny,Medium,13,24,2,10.74,1.2,2025-03-31,19:29:00,20:42:00,53,99,19,0,0,46,0.4,18.400000000000002,27.599999999999998
DEL52078,Kolkata,Dine-in,4.55,0,0,0,Stormy,Jam,12,11,1,1.9,1.7,2025-02-02,03:24:00,04:18:00,40,74,3,6,1,34,0.4,13.600000000000001,20.4
DEL52079,Chennai,Dine-in,3.98,0,0,0,Sunny,Low,7,21,0,11.02,1.0,2025-02-01,06:50:00,07:38:00,43,67,6,5,1,24,0.4,9.600000000000001,14.399999999999999
DEL52080,Mumbai,Home Kitchen,3.48,0,0,0,Stormy,Medium,5,6,0,9.24,1.3,2025-03-13,11:18:00,12:12:00,40,86,11,3,0,46,0.4,18.400000000000002,27.599999999999998
DEL52081,Kolkata,Dine-in,4.28,1,0,0,Stormy,Low,10,7,1,1.29,1.5,2025-03-29,12:52:00,14:05:00,50,80,12,5,1,30,0.4,12.0,18.0
DEL52082,Hyderabad,Cloud Kitchen,3.74,0,0,0,Cloudy,Low,12,15,0,11.02,1.0,2025-03-16,23:53:00,00:45:00,47,74,23,6,1,27,0.4,10.8,16.2
DEL52083,Delhi,Home Kitchen,4.58,0,0,0,Sunny,Jam,5,8,1,12.66,1.4,2025-03-12,23:57:00,00:43:00,29,126,23,2,0,97,0.4,38.800000000000004,58.199999999999996
DEL52084,Hyderabad,Dine-in,4.39,0,0,0,Sunny,Medium,7,17,1,9.56,1.0,2025-03-17,11:06:00,11:43:00,27,60,11,0,0,33,0.4,13.200000000000001,19.8
DEL52085,Mumbai,Cloud Kitchen,4.13,0,0,0,Sunny,Low,14,19,0,3.17,1.0,2025-01-10,14:49:00,15:18:00,24,35,14,4,0,11,0.4,4.4,6.6
DEL52086,Kolkata,Cloud Kitchen,3.75,0,0,0,Rainy,Medium,8,2,2,10.38,1.8,2025-01-10,00:14:00,01:05:00,23,89,0,4,0,66,0.4,26.400000000000002,39.6
DEL52087,Bangalore,Cloud Kitchen,4.57,0,0,0,Rainy,High,17,14,1,9.1,2.0,2025-03-01,20:00:00,20:40:00,29,81,20,5,1,52,0.4,20.8,31.2
DEL52088,Delhi,Home Kitchen,3.91,0,0,0,Sunny,Low,11,13,0,11.89,1.0,2025-03-07,13:05:00,13:52:00,40,71,13,4,0,31,0.4,12.4,18.599999999999998
DEL52089,Kolkata,Dine-in,3.76,0,0,0,Stormy,Low,12,7,1,12.48,1.3,2025-03-26,08:39:00,09:44:00,47,100,8,2,0,53,0.4,21.200000000000003,31.799999999999997
